Date,Close/Last,Volume,Open,High,Low
01/09/2018,$113.78,584103,$114.17,$114.4417,$113.65
01/08/2018,$114.06,869733,$113.23,$114.63,$113.00
01/05/2018,$112.96,767058,$112.56,$113.14,$111.62
01/04/2018,$112.42,679678,$112.18,$112.73,$111.83
01/03/2018,$111.64,818843,$112.23,$112.43,$111.37
01/02/2018,$112.11,845826,$113.48,$113.99,$111.96
12/29/2017,$113.51,416550,$114.09,$114.745,$113.51
12/28/2017,$114.36,536447,$114.86,$114.99,$114.04
12/27/2017,$114.58,434774,$115.23,$115.58,$114.27
12/26/2017,$115.01,406473,$114.95,$115.46,$114.67
12/22/2017,$114.95,393982,$115.00,$115.38,$114.40
12/21/2017,$114.66,574326,$115.38,$115.48,$114.54
12/20/2017,$114.99,982497,$115.67,$115.819,$114.34
12/19/2017,$115.45,1156944,$114.89,$115.82,$114.82
12/18/2017,$114.26,1264888,$113.29,$115.315,$112.65
12/15/2017,$114.14,1596866,$113.55,$114.898,$113.19
12/14/2017,$113.36,808870,$113.08,$113.9751,$112.88
12/13/2017,$113.16,974282,$113.27,$113.67,$112.89
12/12/2017,$113.40,895806,$113.11,$113.56,$112.18
12/11/2017,$112.80,578981,$113.00,$113.06,$112.00
12/08/2017,$113.20,589460,$113.57,$113.71,$112.85
12/07/2017,$113.56,689838,$113.47,$113.94,$112.95
12/06/2017,$113.76,790457,$112.74,$113.90,$112.49
12/05/2017,$112.76,1010131,$112.85,$113.56,$112.02
12/04/2017,$112.82,1172102,$111.44,$113.135,$111.36
12/01/2017,$111.01,720814,$111.04,$111.04,$108.981
11/30/2017,$110.93,1707376,$110.70,$111.89,$110.26
11/29/2017,$110.50,843905,$109.87,$111.59,$109.22
11/28/2017,$109.84,916347,$108.60,$109.87,$108.01
11/27/2017,$108.37,634626,$107.75,$108.6975,$107.14
11/24/2017,$107.45,291197,$108.34,$108.46,$107.43
11/22/2017,$108.12,957652,$108.51,$108.905,$107.86
11/21/2017,$108.51,1060778,$109.30,$109.99,$108.39
11/20/2017,$110.10,884514,$109.10,$110.75,$108.83
11/17/2017,$109.10,1993358,$109.28,$110.64,$108.98
11/16/2017,$109.70,1202677,$108.04,$110.115,$107.56
11/15/2017,$107.42,923017,$109.45,$110.95,$107.06
11/14/2017,$109.86,997781,$108.00,$110.31,$107.65
11/13/2017,$108.18,939889,$108.77,$109.55,$108.05
11/10/2017,$108.60,751677,$107.34,$108.87,$107.34
11/09/2017,$107.77,854010,$107.47,$108.34,$107.30
11/08/2017,$107.75,798460,$105.95,$107.92,$105.94
11/07/2017,$105.97,954574,$104.18,$106.09,$104.09
11/06/2017,$104.38,780540,$106.04,$106.04,$104.14
11/03/2017,$105.92,809373,$106.42,$106.79,$105.83
11/02/2017,$106.59,874065,$106.41,$106.79,$105.6601
11/01/2017,$106.73,811130,$106.57,$106.87,$105.61
10/31/2017,$106.18,1145705,$105.21,$106.39,$105.02
10/30/2017,$104.73,1449685,$104.33,$105.63,$104.19
10/27/2017,$104.08,1844349,$102.76,$104.12,$102.62
10/26/2017,$102.87,2601842,$107.47,$107.50,$102.52
10/25/2017,$108.60,1192544,$108.70,$109.06,$107.75
10/24/2017,$109.36,786676,$109.39,$109.76,$109.23
10/23/2017,$109.12,949206,$109.13,$109.2799,$107.95
10/20/2017,$109.02,717012,$109.49,$109.99,$108.86
10/19/2017,$109.35,683494,$110.01,$110.23,$109.09
10/18/2017,$110.05,671964,$110.92,$110.92,$109.99
10/17/2017,$110.82,547608,$110.77,$110.89,$110.00
10/16/2017,$110.94,604030,$110.22,$110.99,$109.75
10/13/2017,$110.07,1042176,$110.20,$110.36,$109.49
10/12/2017,$109.97,1044342,$109.46,$110.64,$109.46
10/11/2017,$109.52,893711,$109.09,$110.39,$109.09
10/10/2017,$109.03,655393,$108.13,$109.09,$107.38
10/09/2017,$107.89,600966,$108.73,$108.94,$107.72
10/06/2017,$108.65,994377,$108.86,$109.23,$108.31
10/05/2017,$108.92,876436,$108.38,$108.98,$108.07
10/04/2017,$108.24,849120,$107.95,$109.00,$107.12
10/03/2017,$107.66,948575,$108.95,$109.11,$107.36
10/02/2017,$108.84,878476,$109.20,$109.68,$108.69
09/29/2017,$109.17,1199199,$108.08,$109.48,$107.78
09/28/2017,$107.82,896529,$107.61,$108.75,$107.40
09/27/2017,$108.22,1215428,$107.25,$108.29,$107.20
09/26/2017,$107.21,835642,$107.01,$107.41,$106.61
09/25/2017,$106.83,1483330,$106.60,$106.885,$105.94
09/22/2017,$106.48,1148451,$107.63,$107.86,$106.00
09/21/2017,$107.55,902890,$108.50,$108.64,$107.08
09/20/2017,$108.42,691287,$108.93,$109.24,$107.73
09/19/2017,$109.41,945956,$109.67,$109.81,$109.15
09/18/2017,$109.75,923492,$110.53,$110.69,$109.55
09/15/2017,$110.50,1224543,$109.43,$110.55,$109.43
09/14/2017,$109.32,537870,$109.18,$109.51,$108.92
09/13/2017,$109.42,779296,$109.21,$110.60,$109.05
09/12/2017,$109.58,760171,$109.63,$110.30,$109.36
09/11/2017,$109.65,1073620,$108.48,$109.90,$108.20
09/08/2017,$108.15,1089088,$107.74,$108.89,$107.28
09/07/2017,$107.80,1725314,$105.43,$108.06,$105.16
09/06/2017,$105.29,1416208,$104.64,$105.33,$104.201
09/05/2017,$104.66,1411578,$105.24,$105.95,$104.51
09/01/2017,$105.61,1173319,$105.38,$105.66,$104.31
08/31/2017,$104.92,769413,$104.23,$104.99,$104.00
08/30/2017,$104.40,873725,$104.86,$105.53,$104.05
08/29/2017,$104.94,1120078,$104.57,$105.21,$104.44
08/28/2017,$104.47,1606883,$105.27,$105.29,$103.875
08/25/2017,$105.16,1361044,$105.95,$106.29,$105.07
08/24/2017,$105.52,2298912,$106.67,$107.78,$105.49
08/23/2017,$107.44,2264846,$107.07,$107.59,$106.61
08/22/2017,$107.76,1302565,$107.62,$107.85,$106.85
08/21/2017,$107.61,642806,$107.25,$107.74,$106.65
08/18/2017,$107.34,1047042,$107.92,$107.9819,$106.56
08/17/2017,$107.85,1644047,$106.93,$109.3351,$106.93
08/16/2017,$106.04,705080,$106.00,$106.35,$105.78
08/15/2017,$105.90,548409,$105.90,$106.07,$105.61
08/14/2017,$105.94,535652,$105.50,$106.04,$105.4611
08/11/2017,$105.20,571976,$105.26,$106.19,$105.01
08/10/2017,$105.30,552563,$104.98,$105.79,$104.70
08/09/2017,$105.25,1003588,$105.13,$105.38,$104.19
08/08/2017,$105.10,971417,$105.27,$106.18,$105.00
08/07/2017,$105.65,761613,$105.00,$105.74,$104.86
08/04/2017,$104.86,710820,$105.86,$105.92,$104.78
08/03/2017,$105.54,727496,$105.57,$105.98,$105.38
08/02/2017,$105.59,707367,$105.57,$105.8599,$104.66
08/01/2017,$105.65,890207,$105.51,$106.00,$104.76
07/31/2017,$105.31,1179947,$106.19,$106.44,$105.02
07/28/2017,$106.07,815657,$106.35,$107.15,$105.80
07/27/2017,$106.45,1434937,$106.06,$106.46,$105.09
07/26/2017,$106.00,1761698,$106.89,$108.10,$105.65
07/25/2017,$107.44,1301209,$105.41,$107.54,$104.79
07/24/2017,$105.30,1293543,$106.37,$106.37,$105.26
07/21/2017,$106.39,751211,$106.18,$106.47,$105.72
07/20/2017,$106.28,420198,$106.28,$106.50,$105.98
07/19/2017,$106.09,575426,$105.90,$106.35,$105.79
07/18/2017,$105.89,762349,$106.23,$106.42,$105.64
07/17/2017,$106.29,843398,$105.45,$106.445,$105.30
07/14/2017,$105.47,570742,$105.08,$105.63,$105.05
07/13/2017,$104.80,644819,$104.84,$105.04,$104.40
07/12/2017,$104.83,951978,$104.53,$105.01,$104.36
07/11/2017,$104.06,1672568,$104.99,$105.16,$103.77
07/10/2017,$104.97,948674,$106.12,$106.26,$104.94
07/07/2017,$105.91,739277,$106.66,$106.86,$105.86
07/06/2017,$106.43,1198316,$106.38,$107.29,$106.025
07/05/2017,$106.31,1715041,$106.64,$106.79,$105.85
07/03/2017,$106.64,716407,$107.05,$107.58,$106.29
06/30/2017,$107.37,1620924,$106.78,$108.73,$106.78
06/29/2017,$106.62,917287,$107.65,$107.65,$106.05
06/28/2017,$107.67,825865,$108.65,$108.86,$107.60
06/27/2017,$108.18,1025177,$110.03,$110.1015,$108.05
06/26/2017,$110.28,1084493,$110.11,$110.70,$109.69
06/23/2017,$109.81,1264202,$110.29,$110.703,$109.37
06/22/2017,$110.52,763270,$111.37,$111.59,$110.49
06/21/2017,$111.57,842832,$111.85,$112.53,$111.28
06/20/2017,$111.59,780527,$112.34,$112.45,$111.42
06/19/2017,$112.30,1258970,$111.96,$112.66,$110.98
06/16/2017,$111.83,2287761,$115.00,$115.17,$110.72
06/15/2017,$114.88,1356778,$114.04,$115.34,$113.51
06/14/2017,$114.39,745223,$114.35,$115.33,$114.19
06/13/2017,$114.21,721428,$113.18,$114.26,$112.66
06/12/2017,$113.60,677647,$114.22,$114.47,$113.25
06/09/2017,$114.02,833194,$113.87,$114.16,$113.26
06/08/2017,$113.81,1220399,$115.52,$115.52,$113.49
06/07/2017,$115.48,711251,$115.16,$115.55,$114.89
06/06/2017,$115.48,650021,$115.43,$116.02,$115.10
06/05/2017,$115.43,1320200,$115.72,$115.76,$115.19
06/02/2017,$115.88,1058753,$115.27,$116.00,$114.7618
06/01/2017,$115.82,1279299,$115.59,$115.82,$114.84
05/31/2017,$115.27,1652084,$115.73,$116.16,$115.21
05/30/2017,$115.52,729936,$115.89,$115.89,$115.05
05/26/2017,$115.96,992973,$115.31,$116.49,$114.6863
05/25/2017,$115.31,1884376,$114.26,$115.74,$114.03
05/24/2017,$114.36,1200596,$113.10,$114.47,$113.04
05/23/2017,$113.14,1254190,$112.39,$113.82,$112.16
05/22/2017,$112.77,1357619,$111.85,$113.36,$111.85
05/19/2017,$111.98,1573202,$110.76,$112.1525,$110.08
05/18/2017,$110.76,1779578,$108.70,$111.18,$108.26
05/17/2017,$108.77,1258063,$106.89,$109.65,$106.73
05/16/2017,$107.21,595437,$107.99,$108.00,$107.08
05/15/2017,$107.85,800364,$106.99,$107.99,$106.80
05/12/2017,$107.07,590242,$106.45,$107.23,$106.43
05/11/2017,$106.55,768702,$106.33,$106.74,$106.02
05/10/2017,$106.63,791243,$106.44,$107.12,$106.18
05/09/2017,$106.41,732489,$106.97,$107.28,$106.15
05/08/2017,$107.00,1342086,$107.39,$107.4868,$106.79
05/05/2017,$107.55,684407,$107.65,$107.65,$107.197
05/04/2017,$107.28,1136872,$107.39,$108.15,$106.70
05/03/2017,$106.74,1231008,$106.82,$107.02,$106.00
05/02/2017,$107.06,879950,$107.12,$107.425,$106.71
05/01/2017,$107.05,893793,$108.00,$108.20,$107.05
04/28/2017,$108.20,1067208,$106.99,$108.26,$106.84
04/27/2017,$107.38,897814,$107.79,$108.49,$107.24
04/26/2017,$107.50,1788521,$108.62,$108.71,$106.51
04/25/2017,$108.46,941460,$108.54,$108.89,$108.29
04/24/2017,$108.44,864820,$107.64,$108.62,$107.64
04/21/2017,$107.40,1075170,$108.60,$108.74,$107.38
04/20/2017,$108.80,940265,$108.74,$109.09,$108.09
04/19/2017,$108.63,656399,$109.56,$109.78,$108.36
04/18/2017,$109.47,857361,$108.71,$110.00,$108.63
04/17/2017,$108.70,557395,$108.31,$108.85,$108.17
04/13/2017,$108.20,571876,$108.95,$108.96,$108.15
04/12/2017,$109.05,596112,$108.44,$109.10,$108.02
04/11/2017,$108.41,737166,$108.13,$108.48,$107.77
04/10/2017,$108.32,1426043,$109.62,$109.79,$108.04
04/07/2017,$109.52,961081,$109.02,$109.80,$108.61
04/06/2017,$108.88,535534,$109.07,$109.27,$108.52
04/05/2017,$109.07,912700,$108.52,$109.80,$108.23
04/04/2017,$108.39,935411,$108.43,$108.55,$107.74
04/03/2017,$108.92,1008199,$108.93,$109.33,$108.66
03/31/2017,$109.25,1034417,$108.89,$109.68,$108.25
03/30/2017,$108.90,933400,$109.39,$109.615,$108.54
03/29/2017,$109.61,792888,$109.10,$109.73,$108.68
03/28/2017,$109.15,1338894,$108.03,$109.90,$107.72
03/27/2017,$108.26,854412,$107.66,$108.53,$107.45
03/24/2017,$107.98,794527,$108.38,$108.62,$107.48
03/23/2017,$108.10,707550,$107.92,$108.735,$107.65
03/22/2017,$107.94,1173537,$108.40,$108.71,$107.12
03/21/2017,$108.11,1196663,$108.42,$108.93,$107.98
03/20/2017,$108.85,946504,$109.01,$109.17,$108.49
03/17/2017,$109.01,1361834,$109.76,$109.76,$108.96
03/16/2017,$109.47,604336,$109.23,$109.50,$108.50
03/15/2017,$109.29,857571,$108.61,$109.56,$108.53
03/14/2017,$108.52,679382,$108.70,$108.855,$108.28
03/13/2017,$108.70,768831,$108.64,$108.93,$108.38
03/10/2017,$108.93,735628,$109.80,$109.85,$108.72
03/09/2017,$109.36,993657,$108.80,$109.55,$108.28
03/08/2017,$108.57,1696751,$108.01,$108.75,$107.32
03/07/2017,$108.15,803242,$108.67,$108.88,$108.08
03/06/2017,$108.60,775197,$107.97,$108.71,$107.89
03/03/2017,$108.66,883788,$108.79,$109.11,$108.09
03/02/2017,$109.13,1059419,$109.58,$109.66,$108.58
03/01/2017,$109.40,1708971,$108.60,$109.90,$107.82
02/28/2017,$108.35,1553608,$108.18,$109.09,$108.12
02/27/2017,$107.80,744425,$108.69,$109.00,$107.73
02/24/2017,$108.90,1055638,$108.70,$108.99,$108.18
02/23/2017,$108.65,880568,$108.09,$109.31,$107.97
02/22/2017,$107.95,839764,$107.79,$108.16,$107.58
02/21/2017,$108.48,1335122,$107.50,$108.87,$107.12
02/17/2017,$107.25,1749499,$106.83,$107.76,$106.51
02/16/2017,$107.65,1465137,$109.23,$109.57,$107.36
02/15/2017,$108.80,1058123,$108.01,$109.08,$107.68
02/14/2017,$108.34,686514,$107.99,$108.40,$107.44
02/13/2017,$108.21,654515,$107.50,$108.40,$107.32
02/10/2017,$107.62,979443,$108.24,$108.61,$107.44
02/09/2017,$108.11,1935485,$107.23,$109.58,$107.23
02/08/2017,$106.98,893750,$107.00,$107.50,$106.71
02/07/2017,$107.19,1447609,$107.45,$108.06,$107.06
02/06/2017,$107.41,1095055,$107.00,$107.70,$106.3212
02/03/2017,$106.98,2708556,$103.60,$107.44,$101.61
02/02/2017,$105.59,1519637,$105.46,$106.07,$104.92
02/01/2017,$105.12,1233956,$105.29,$105.94,$104.51
01/31/2017,$105.47,1702805,$105.79,$106.30,$105.0501
01/30/2017,$105.07,1321819,$105.79,$106.09,$104.55
01/27/2017,$105.51,1034337,$105.98,$106.02,$104.60
01/26/2017,$105.67,767205,$105.97,$106.20,$105.56
01/25/2017,$106.30,699747,$106.60,$106.80,$106.00
01/24/2017,$106.52,849676,$105.44,$107.25,$105.13
01/23/2017,$105.30,696091,$105.56,$105.64,$104.975
01/20/2017,$105.57,614767,$105.79,$106.20,$104.97
01/19/2017,$105.22,462956,$105.64,$105.70,$104.85
01/18/2017,$105.65,1184670,$105.23,$106.28,$104.97
01/17/2017,$105.17,902351,$104.82,$105.41,$104.42
01/13/2017,$104.85,677244,$104.59,$105.24,$104.35
01/12/2017,$104.68,763125,$104.74,$105.48,$104.31
01/11/2017,$104.95,940973,$104.48,$105.59,$104.41
01/10/2017,$104.83,1126106,$104.38,$105.14,$103.8521
01/09/2017,$103.89,890187,$104.51,$104.73,$103.54
01/06/2017,$104.51,916484,$104.45,$105.225,$103.71
01/05/2017,$103.45,1278613,$103.12,$104.26,$103.01
01/04/2017,$104.12,844222,$104.15,$104.70,$103.84
01/03/2017,$103.92,686260,$103.84,$104.40,$103.26
12/30/2016,$103.43,732962,$103.58,$103.85,$102.51
12/29/2016,$103.99,625126,$103.07,$104.20,$103.0696
12/28/2016,$103.15,461657,$103.70,$103.70,$102.89
12/27/2016,$103.80,362277,$103.57,$104.04,$103.50
12/23/2016,$103.62,581534,$104.41,$104.50,$103.31
12/22/2016,$104.44,1505304,$103.50,$105.27,$103.40
12/21/2016,$103.17,1002729,$102.97,$104.03,$102.64
12/20/2016,$102.61,928408,$100.69,$102.80,$100.65
12/19/2016,$101.46,566671,$101.30,$101.54,$100.62
12/16/2016,$101.16,925895,$100.91,$101.62,$100.11
12/15/2016,$100.71,1377673,$100.10,$101.06,$98.85
12/14/2016,$99.99,731561,$101.12,$101.47,$99.60
12/13/2016,$100.89,686437,$101.18,$101.96,$100.52
12/12/2016,$101.10,823900,$100.25,$101.74,$100.04
12/09/2016,$100.30,1725045,$98.43,$100.69,$98.12
12/08/2016,$98.44,947202,$99.08,$99.48,$98.29
12/07/2016,$99.16,883429,$98.55,$99.29,$97.66
12/06/2016,$98.49,1279842,$98.08,$98.70,$97.51
12/05/2016,$97.89,704203,$96.95,$98.144,$96.46
12/02/2016,$97.08,822710,$96.58,$97.64,$96.20
12/01/2016,$96.28,1090123,$96.50,$97.34,$95.68
11/30/2016,$96.64,4423793,$97.45,$98.00,$96.53
11/29/2016,$98.13,1040334,$97.77,$98.72,$97.06
11/28/2016,$97.84,927352,$97.65,$98.48,$97.50
11/25/2016,$97.73,564405,$97.68,$97.98,$97.05
11/23/2016,$97.16,1083563,$97.44,$97.8836,$96.39
11/22/2016,$97.72,1033681,$98.14,$98.28,$97.52
11/21/2016,$97.79,1232846,$97.47,$98.36,$96.69
11/18/2016,$98.56,1218231,$98.96,$99.63,$97.91
11/17/2016,$99.16,1351032,$99.09,$100.02,$98.19
11/16/2016,$99.30,942740,$99.20,$100.10,$99.05
11/15/2016,$99.13,1202082,$98.93,$99.86,$98.71
11/14/2016,$98.92,1477455,$97.12,$99.14,$96.50
11/11/2016,$97.25,778990,$97.18,$98.35,$96.26
11/10/2016,$97.27,2383561,$100.22,$100.22,$96.93
11/09/2016,$100.46,1352559,$99.32,$101.02,$98.30
11/08/2016,$101.19,1240882,$101.66,$102.95,$101.17
11/07/2016,$101.60,1826595,$100.56,$101.71,$100.45
11/04/2016,$100.00,850848,$100.80,$101.06,$99.79
11/03/2016,$100.68,836082,$101.72,$101.83,$100.39
11/02/2016,$101.84,1054999,$101.90,$102.44,$101.16
11/01/2016,$101.99,1138662,$102.60,$102.60,$101.45
10/31/2016,$102.46,1724927,$102.44,$103.04,$101.46
10/28/2016,$102.40,4322970,$97.70,$103.36,$97.70
10/27/2016,$95.51,2422289,$96.68,$97.56,$95.34
10/26/2016,$96.15,775768,$95.90,$96.52,$95.40
10/25/2016,$95.81,700679,$95.50,$95.86,$94.98
10/24/2016,$95.29,644779,$95.70,$96.00,$94.98
10/21/2016,$95.36,1112668,$95.02,$95.39,$94.03
10/20/2016,$95.12,750455,$95.69,$95.80,$95.01
10/19/2016,$95.63,692047,$96.20,$96.32,$95.08
10/18/2016,$96.31,776468,$97.24,$97.40,$96.24
10/17/2016,$96.74,746702,$96.40,$96.76,$95.98
10/14/2016,$96.43,1563346,$95.95,$97.18,$95.94
10/13/2016,$95.65,1017048,$94.64,$95.91,$94.20
10/12/2016,$94.95,688302,$94.69,$95.23,$94.60
10/11/2016,$94.63,716935,$95.74,$95.8995,$94.34
10/10/2016,$95.59,754401,$95.21,$96.54,$95.21
10/07/2016,$95.21,1229160,$95.36,$95.52,$94.28
10/06/2016,$95.11,1569721,$94.46,$95.57,$94.46
10/05/2016,$94.71,2303295,$95.01,$95.27,$94.52
10/04/2016,$95.03,1195685,$95.22,$95.82,$94.85
10/03/2016,$95.41,910737,$95.30,$95.61,$94.88
09/30/2016,$95.60,956080,$94.96,$96.23,$94.69
09/29/2016,$94.64,976173,$95.36,$96.00,$94.61
09/28/2016,$95.13,722681,$94.98,$95.41,$94.58
09/27/2016,$94.70,1433586,$95.75,$95.86,$94.45
09/26/2016,$95.33,859269,$95.46,$96.17,$95.22
09/23/2016,$95.85,3845370,$95.79,$97.72,$94.77
09/22/2016,$96.16,947355,$96.36,$96.99,$95.63
09/21/2016,$96.36,1062666,$95.40,$96.629,$95.13
09/20/2016,$95.52,1227429,$95.51,$96.00,$95.41
09/19/2016,$95.45,1280352,$95.89,$96.21,$95.26
09/16/2016,$95.48,1350679,$96.08,$96.63,$95.32
09/15/2016,$96.01,1147129,$95.60,$96.34,$95.22
09/14/2016,$95.98,1242600,$96.44,$96.55,$95.66
09/13/2016,$96.01,1443419,$97.25,$97.27,$95.98
09/12/2016,$97.48,1560821,$96.58,$97.77,$95.80
09/09/2016,$96.18,1448671,$97.79,$97.90,$96.16
09/08/2016,$98.09,1147960,$99.05,$99.19,$98.00
09/07/2016,$99.13,1439312,$99.64,$99.77,$98.86
09/06/2016,$99.79,1120905,$99.63,$99.89,$99.13
09/02/2016,$99.30,2461281,$100.00,$100.2603,$99.17
09/01/2016,$99.54,1189234,$100.06,$100.4499,$99.43
08/31/2016,$99.89,3255186,$99.95,$101.139,$99.50
08/30/2016,$99.65,7953894,$99.25,$100.24,$98.75
08/29/2016,$111.67,1668434,$110.58,$112.00,$110.58
08/26/2016,$110.88,607284,$111.18,$112.40,$110.64
08/25/2016,$111.00,656341,$110.90,$112.05,$110.70
08/24/2016,$110.89,1744856,$112.78,$112.78,$110.89
08/23/2016,$113.06,1145575,$113.31,$113.91,$112.70
08/22/2016,$113.89,818042,$113.38,$114.16,$113.18
08/19/2016,$113.62,2541003,$112.93,$114.12,$112.38
08/18/2016,$113.07,815159,$113.59,$113.88,$112.18
08/17/2016,$113.43,1415583,$111.69,$113.74,$111.43
08/16/2016,$111.50,1072519,$111.35,$111.86,$110.92
08/15/2016,$111.82,1116101,$111.41,$112.75,$111.04
08/12/2016,$111.47,708159,$111.81,$112.502,$111.47
08/11/2016,$112.04,1281558,$112.00,$112.75,$111.07
08/10/2016,$111.76,581402,$110.44,$112.10,$110.44
08/09/2016,$110.27,720148,$110.42,$111.07,$110.25
08/08/2016,$110.69,586917,$111.63,$111.80,$109.98
08/05/2016,$111.65,833846,$110.83,$111.87,$110.51
08/04/2016,$110.72,505186,$110.71,$111.43,$110.16
08/03/2016,$110.48,961759,$112.18,$112.18,$109.95
08/02/2016,$112.17,1609123,$110.63,$112.45,$109.93
08/01/2016,$110.89,1541266,$109.16,$111.00,$108.75
07/29/2016,$110.76,1272091,$111.02,$111.9136,$110.27
07/28/2016,$111.35,2138270,$109.48,$112.22,$108.41
07/27/2016,$108.19,1256939,$109.94,$109.94,$108.14
07/26/2016,$109.54,720796,$111.00,$111.45,$109.26
07/25/2016,$110.98,1584024,$110.32,$111.36,$110.00
07/22/2016,$109.95,957521,$109.50,$110.22,$109.38
07/21/2016,$109.59,1159436,$109.39,$109.86,$108.58
07/20/2016,$109.12,881967,$109.01,$109.49,$108.52
07/19/2016,$109.34,1158584,$109.38,$109.68,$108.73
07/18/2016,$109.37,754365,$110.39,$110.94,$108.98
07/15/2016,$110.66,2805299,$108.43,$112.00,$107.83
07/14/2016,$108.09,1312713,$108.61,$109.733,$107.87
07/13/2016,$108.33,1129532,$108.54,$109.59,$108.19
07/12/2016,$108.74,1555227,$110.18,$110.55,$108.74
07/11/2016,$110.14,2617625,$110.50,$112.63,$109.63
07/08/2016,$110.70,1113882,$110.43,$110.86,$109.43
07/07/2016,$110.04,2007781,$110.00,$110.84,$109.00
07/06/2016,$109.29,4177271,$110.94,$111.68,$108.70
07/05/2016,$110.55,2597812,$110.00,$113.11,$109.10
07/01/2016,$111.95,6592237,$112.10,$114.59,$108.54
06/30/2016,$113.49,19895190,$97.55,$117.79,$97.48
06/29/2016,$97.14,1603671,$97.19,$97.24,$96.24
06/28/2016,$96.23,1456030,$97.29,$97.29,$95.46
06/27/2016,$97.21,1631152,$97.24,$97.38,$96.41
06/24/2016,$97.97,1920321,$95.66,$98.492,$95.448
06/23/2016,$97.12,1169615,$97.74,$97.87,$96.56
06/22/2016,$97.35,1315121,$97.46,$97.46,$96.90
06/21/2016,$97.46,1333939,$96.95,$97.55,$96.79
06/20/2016,$96.64,1225538,$97.05,$97.75,$96.58
06/17/2016,$97.11,2133285,$96.63,$97.15,$95.54
06/16/2016,$96.78,1420177,$96.07,$96.85,$95.77
06/15/2016,$96.05,2317904,$96.57,$96.81,$95.51
06/14/2016,$96.58,1231543,$95.33,$96.81,$94.85
06/13/2016,$95.63,1090406,$96.02,$96.7076,$95.60
06/10/2016,$96.40,1631510,$96.09,$97.20,$95.34
06/09/2016,$96.42,2991605,$93.67,$96.71,$93.54
06/08/2016,$93.72,939739,$93.11,$93.72,$92.3601
06/07/2016,$93.21,406784,$93.36,$93.66,$93.10
06/06/2016,$93.29,1084141,$93.50,$93.99,$92.79
06/03/2016,$93.50,1028580,$92.75,$93.81,$92.75
06/02/2016,$92.76,873929,$92.81,$92.94,$92.00
06/01/2016,$93.00,1147660,$93.02,$93.53,$92.46
05/31/2016,$92.85,3256802,$92.75,$93.33,$91.87
05/27/2016,$92.60,762205,$92.31,$92.93,$92.25
05/26/2016,$92.15,918398,$91.47,$92.75,$91.33
05/25/2016,$91.36,1483887,$91.44,$91.78,$90.85
05/24/2016,$91.34,757172,$90.72,$91.68,$90.57
05/23/2016,$90.62,866262,$90.24,$91.33,$89.98
05/20/2016,$90.77,1043306,$90.89,$91.097,$90.345
05/19/2016,$90.64,1214833,$89.60,$90.64,$89.17
05/18/2016,$89.88,1083379,$90.25,$90.94,$89.33
05/17/2016,$90.70,1104964,$92.35,$92.78,$90.38
05/16/2016,$92.69,740954,$92.26,$92.89,$92.09
05/13/2016,$92.44,929096,$93.00,$93.40,$92.37
05/12/2016,$93.16,804466,$92.45,$93.24,$92.04
05/11/2016,$92.24,919800,$92.92,$93.38,$91.89
05/10/2016,$93.16,740294,$92.75,$93.27,$92.56
05/09/2016,$92.47,871767,$91.79,$92.95,$91.7075
05/06/2016,$91.61,1060879,$91.60,$91.78,$90.21
05/05/2016,$91.90,1620981,$92.08,$92.94,$91.644
05/04/2016,$92.14,1507321,$92.36,$92.85,$91.85
05/03/2016,$92.86,1796400,$93.50,$94.54,$92.66
05/02/2016,$93.72,1304770,$93.08,$93.85,$92.86
04/29/2016,$93.11,1808201,$91.74,$93.21,$91.4001
04/28/2016,$91.66,1384820,$90.50,$92.05,$90.22
04/27/2016,$90.87,2268555,$89.84,$91.12,$89.39
04/26/2016,$89.60,3035806,$88.16,$90.00,$87.92
04/25/2016,$91.37,1626379,$90.42,$91.98,$90.19
04/22/2016,$90.55,1296429,$89.88,$90.56,$89.49
04/21/2016,$89.78,2113073,$91.45,$91.82,$89.78
04/20/2016,$91.59,2543346,$92.90,$93.70,$91.21
04/19/2016,$94.56,1429241,$94.13,$94.93,$93.78
04/18/2016,$94.04,967172,$93.44,$94.13,$92.93
04/15/2016,$93.51,1137365,$92.32,$93.53,$91.8221
04/14/2016,$92.19,1059834,$92.11,$92.75,$91.95
04/13/2016,$92.10,1117661,$92.20,$92.33,$91.47
04/12/2016,$92.14,522569,$91.44,$92.42,$91.1233
04/11/2016,$91.60,778843,$91.95,$92.40,$91.50
04/08/2016,$91.81,736633,$91.25,$91.82,$91.075
04/07/2016,$91.04,1146616,$91.28,$91.565,$90.09
04/06/2016,$91.86,1019079,$91.38,$92.15,$90.80
04/05/2016,$91.34,1123603,$92.82,$92.985,$91.0803
04/04/2016,$92.50,970601,$93.81,$94.17,$92.33
04/01/2016,$93.71,1158470,$91.89,$93.77,$91.81
03/31/2016,$92.09,1174473,$91.51,$92.304,$91.3901
03/30/2016,$91.85,1507063,$92.00,$92.04,$91.16
03/29/2016,$91.86,1284040,$90.20,$91.92,$90.15
03/28/2016,$90.32,872113,$90.13,$91.00,$90.12
03/24/2016,$90.07,886057,$89.40,$90.35,$89.36
03/23/2016,$89.92,963624,$89.35,$90.38,$89.25
03/22/2016,$89.35,1620198,$90.63,$90.89,$89.29
03/21/2016,$90.88,889435,$90.70,$91.1899,$90.05
03/18/2016,$90.98,2147473,$92.69,$92.785,$90.55
